Cycle_no,NDC
93,0.9677705746528094
94,0.967555466270285
95,0.9673417500061521
96,0.9671294079573646
97,0.9669184225640338
98,0.9667087766007108
99,0.9665004531679441
100,0.9662934356841103
101,0.9660877078774865
102,0.965883253778584
103,0.965680057712701
104,0.96547810429272
105,0.9652776378051822
106,0.9650783809014837
107,0.9648803190721866
108,0.9646834380673622
109,0.9644877238904497
110,0.96429399122866
111,0.9641013884822973
112,0.9639099025475698
113,0.9637195205473427
114,0.9635302298259201
115,0.9633420179439942
116,0.9631548726737452
117,0.9629687819940758
118,0.9627837340859704
119,0.9625997173279931
120,0.9624167202919147
121,0.9622347317384444
122,0.9620537406130918
123,0.9618737360421404
124,0.9616947073287199
125,0.9615166439490008
126,0.9613395355484767
127,0.9611636016475651
128,0.9609886000807369
129,0.9608145210185055
130,0.9606413547860205
131,0.9604690918598311
132,0.9602977228647568
133,0.960127238570814
134,0.9599576298902319
135,0.9597888878745614
136,0.9596210037118272
137,0.9594539687237673
138,0.9592877743631512
139,0.9591224122111437
140,0.9589578739747532
141,0.9587941514843343
142,0.9586312366911534
143,0.9584691216650143
144,0.9583084833253543
145,0.9581486226114033
146,0.9579895320306402
147,0.9578312041983287
148,0.9576736318354426
149,0.9575168077666627
150,0.9573607249184057
151,0.9572055807006169
152,0.9570511619456272
153,0.9568974619003744
154,0.9567444739056498
155,0.9565921913943747
156,0.9564406078898954
157,0.9562897170043455
158,0.9561395124370231
159,0.9559899879728113
160,0.9558411374806365
161,0.9556929549119615
162,0.9555454342993086
163,0.9553985697548156
164,0.9552523554688327
165,0.9551067857085391
166,0.9549618548165907
167,0.9548175572098062
168,0.9546738873778728
169,0.95453083988209
170,0.9543884093541253
171,0.9542465904948131
172,0.9541053780729677
173,0.9539647669242229
174,0.953824751949906
175,0.9536853281159208
176,0.9535464904516668
177,0.9534082340489747
178,0.9532707360370033
179,0.9531338081464681
180,0.9529974456689709
181,0.9528616439542006
182,0.9527263984089834
183,0.9525917044963476
184,0.9524581261499968
185,0.9523250859468996
186,0.9521925795684181
187,0.9520606027477068
188,0.9519291512688729
189,0.9517982209661723
190,0.9516678077232078
191,0.9515379074721677
192,0.9514085161930496
193,0.9512796299129238
194,0.9511512447051954
195,0.9510233566888885
196,0.9508959620279405
197,0.9507690569305205
198,0.9506426376483414
199,0.9505167004759995
200,0.9503912417503245
201,0.9502662578497364
202,0.9501417451936188
203,0.9500177002417108
204,0.9498941194934943
205,0.9497709994875992
206,0.9496483368012321
207,0.9495261280495988
208,0.9494043698853462
209,0.9492832207621383
210,0.9491625144605649
211,0.9490422477552205
212,0.9489224174558106
213,0.9488030204066453
214,0.9486840534861376
215,0.9485655136063201
216,0.9484473977123569
217,0.9483297027820778
218,0.9482124258255076
219,0.9480955638844151
220,0.9479791140318644
221,0.9478630733717734
222,0.9477474390384858
223,0.9476322081963406
224,0.9475173780392573
225,0.9474029457903294
226,0.9472889087014177
227,0.9471752640527504
228,0.9470620091525453
229,0.9469491413366162
230,0.9468366579680032
231,0.9467245564365981
232,0.9466128341587877
233,0.9465019590375129
234,0.9463914549307422
235,0.946281319363729
236,0.9461715498864209
237,0.9460621440731147
238,0.9459530995221385
239,0.9458444138555292
240,0.9457360847187275
241,0.9456281097802719
242,0.9455204867314945
243,0.9454132132862278
244,0.9453062871805061
245,0.9451998495502881
246,0.9450937538767701
247,0.9449879979697464
248,0.9448825796599841
249,0.9447774967989586
250,0.9446727472585892
251,0.9445683289309854
252,0.9444642397281842
253,0.944360477581909
254,0.9442570404433155
255,0.9441539262827516
256,0.9440511330895226
257,0.943948658871646
258,0.9438465016556299
259,0.9437446594862361
260,0.9436431304262687
261,0.9435419125563377
262,0.9434410039746506
263,0.9433404027967965
264,0.9432401071555322
265,0.9431401152005786
266,0.9430404250984078
267,0.9429410350320536
268,0.9428419432009032
269,0.9427431478205046
270,0.9426446471223738
271,0.9425464393538052
272,0.9424485227776793
273,0.942350895672292
274,0.9422535563311597
275,0.9421565030628408
276,0.942059734190767
277,0.9419632480530618
278,0.9418670430023796
279,0.9417711174057272
280,0.9416754696442988
281,0.941580098113316
282,0.9414850012218603
283,0.9413901773927262
284,0.9412956250622466
285,0.9412014700870124
286,0.9411075827992356
287,0.941013961681129
288,0.9409206052277782
289,0.9408275119469954
290,0.9407346803591765
291,0.9406424996183256
292,0.9405505754722023
293,0.9404589064962389
294,0.9403674912777112
295,0.9402763284155964
296,0.9401854165204396
297,0.9400947542142313
298,0.9400043401302819
299,0.9399141729130924
300,0.9398242512182409
301,0.9397345737122557
302,0.9396451390725005
303,0.9395559459870584
304,0.9394669931546066
305,0.9393782792843168
306,0.9392898030957343
307,0.9392015633186644
308,0.9391135586930764
309,0.9390257879689773
310,0.9389382499063201
311,0.9388509432748894
312,0.9387638668542061
313,0.9386770194334143
314,0.9385903998111906
315,0.9385040067956396
316,0.9384178392041947
317,0.9383318958635228
318,0.9382461756094268
319,0.9381606772867526
320,0.9380753997492959
321,0.9379903418597098
322,0.9379055024894096
323,0.9378208805184916
324,0.9377364748356358
325,0.9376522843380242
326,0.937568307931247
327,0.9374845445292296
328,0.9374009930541357
329,0.937317652436292
330,0.9372346349346533
331,0.937151825607078
332,0.9370692234121425
333,0.9369868273162237
334,0.9369046362934099
335,0.9368226493254345
336,0.9367408654015917
337,0.9366592835186699
338,0.9365779026808739
339,0.9364967218997541
340,0.9364157401941287
341,0.9363349565900182
342,0.9362543701205737
343,0.9361739798260095
344,0.9360937847535294
345,0.9360137839572618
346,0.935933976498194
347,0.9358543614441038
348,0.9357749378694987
349,0.9356957048555404
350,0.9356166614899945
351,0.9355378068671606
352,0.9354591400878103
353,0.9353806602591249
354,0.9353023664946376
355,0.9352242579141729
356,0.935146333643783
357,0.9350685928156924
358,0.9349910345682424
359,0.9349136580458303
360,0.9348364623988504
361,0.934759770963045
362,0.9346832572176161
363,0.9346069203410572
364,0.9345307595175529
365,0.9344547739369183
366,0.9343789627945479
367,0.934303325291372
368,0.9342278606337917
369,0.9341525680336383
370,0.9340774467081221
371,0.9340024958797829
372,0.9339277147764435
373,0.9338531026311605
374,0.9337786586821761
375,0.9337043821728732
376,0.9336302723517291
377,0.9335563284722656
378,0.9334825497930115
379,0.9334089355774555
380,0.9333354850939986
381,0.9332621976159113
382,0.933189172971112
383,0.9331163094491469
384,0.9330436063405723
385,0.9329710629406182
386,0.9328986785491507
387,0.93282645247063
388,0.9327543840140677
389,0.9326824724929921
390,0.9326107172254026
391,0.9325391175337377
392,0.9324676727448349
393,0.9323963821898862
394,0.9323252452044111
395,0.932254261128212
396,0.9321834293053386
397,0.932112749084052
398,0.9320422198167898
399,0.9319718408601312
400,0.9319016115747605
401,0.9318315313254296
402,0.9317615994809273
403,0.9316918154140467
404,0.9316221785015448
405,0.9315526881241151
406,0.9314833436663498
407,0.9314141445167138
408,0.931345090067505
409,0.9312761797148278
410,0.9312074128585587
411,0.9311387889023145
412,0.9310703072534237
413,0.9310019673228914
414,0.9309337685253763
415,0.9308657102791521
416,0.9307977920060856
417,0.9307300131315964
418,0.9306623730846423
419,0.9305948712976796
420,0.9305275072066401
421,0.9304602802508951
422,0.9303931898732387
423,0.9303262355198515
424,0.9302594166402766
425,0.9301927326873906
426,0.9301261831173755
427,0.930059767389702
428,0.9299934849670893
429,0.9299273353154854
430,0.9298613179040445
431,0.9297954322050964
432,0.9297296776941242
433,0.9296640538497336
434,0.9295985601536361
435,0.9295331960906217
436,0.9294679611485324
437,0.9294028548182373
438,0.9293378765936124
439,0.9292730259715146
440,0.9292083024517657
441,0.9291437947537595
442,0.9290794128187484
443,0.9290151561573139
444,0.9289510242828906
445,0.9288872858970227
446,0.9288236702952258
447,0.9287601770053387
448,0.9286968055579328
449,0.9286335554862734
450,0.9285704263263087
451,0.9285074176166372
452,0.9284445288984986
453,0.9283817597157429
454,0.9283191096148184
455,0.9282565781447523
456,0.9281941648571251
457,0.9281318693060602
458,0.9280696910481936
459,0.9280076296426639
460,0.9279456846510901
461,0.9278838556375535
462,0.9278221421685813
463,0.927760543813124
464,0.9276990601425373
465,0.927637690730573
466,0.9275764351533515
467,0.9275152929893459
468,0.9274542638193688
469,0.9273933472265499
470,0.927332542796324
471,0.9272718501164151
472,0.9272112687768089
473,0.9271507983697457
474,0.9270904384897057
475,0.9270301887333845
476,0.926970048699681
477,0.9269100179896853
478,0.9268500962066538
479,0.9267902829560035
480,0.926730577845288
481,0.9266709804841873
482,0.926611490484494
483,0.926552107460086
484,0.92649283102693
485,0.9264336608030502
486,0.9263745964085279
487,0.9263156374654691
488,0.9262567835980098
489,0.9261980344322862
490,0.9261393895964269
491,0.9260808487205408
492,0.9260224114366967
493,0.9259640773789182
494,0.9259058461831625
495,0.9258477174873077
496,0.9257896909311404
497,0.9257317661563454
498,0.9256739428064894
499,0.9256162205270071
500,0.925558598965189
501,0.9255010777701684
502,0.9254436565929122
503,0.9253863350861972
504,0.9253291129046127
505,0.9252719897045382
506,0.9252149651441332
507,0.9251580388833258
508,0.9251012897496524
509,0.9250446379691141
510,0.9249880832082632
511,0.9249316251353632
512,0.9248752634203744
513,0.924818997734947
514,0.9247628277524056
515,0.9247067531477378
516,0.9246507735975834
517,0.9245948887802251
518,0.924539098375578
519,0.9244834020651741
520,0.9244277995321545
521,0.9243722904612579
522,0.9243168745388142
523,0.9242615514527237
524,0.9242063208924556
525,0.9241511825490331
526,0.9240961361150273
527,0.9240411812845406
528,0.9239863177532036
529,0.9239315452181585
530,0.923876863378053
531,0.9238222719330292
532,0.9237677705847136
533,0.9237133590362092
534,0.9236590369920816
535,0.9236048041583537
536,0.9235506602424942
537,0.9234966049534086
538,0.9234426380014273
539,0.9233887590983016
540,0.9233349679571888
541,0.9232812642926469
542,0.923227647820624
543,0.9231741182584481
544,0.9231206753248236
545,0.923067318739814
546,0.9230142717934292
547,0.9229613099218198
548,0.9229084328525343
549,0.922855640314438
550,0.9228029320376903
551,0.9227503077537444
552,0.9226977671953346
553,0.9226453100964643
554,0.9225929361924099
555,0.9225406452197015
556,0.9224884369161176
557,0.9224363110206791
558,0.9223842672736446
559,0.9223323054164942
560,0.9222804251919273
561,0.9222286263438563
562,0.9221769086173917
563,0.9221252717588472
564,0.9220737155157192
565,0.9220222396366842
566,0.9219708438715981
567,0.9219195279714761
568,0.9218682916884953
569,0.9218171347759853
570,0.92176605698842
571,0.9217150580814107
572,0.9216641378116984
573,0.9216132959371471
574,0.921562532216739
575,0.9215118464105653
576,0.9214612382798197
577,0.9214107075867953
578,0.9213602540948679
579,0.9213098775685046
580,0.9212595777732415
581,0.921209354475688
582,0.9211592074435182
583,0.9211092067985218
584,0.92105928174471
585,0.921009432053869
586,0.9209596574988179
587,0.9209099578534014
588,0.9208603328924804
589,0.9208107823919355
590,0.9207613061286501
591,0.9207119038805102
592,0.9206625754263963
593,0.9206133205461816
594,0.9205641390207163
595,0.9205150306318337
596,0.9204659951623392
597,0.9204170323960015
598,0.9203681421175494
599,0.9203193241126696
600,0.9202705781679947
601,0.9202219040711
602,0.9201733016105051
603,0.9201247705756563
604,0.9200763107569264
605,0.9200279219456124
606,0.9199796039339264
607,0.9199313565149911
608,0.9198831794828347
609,0.9198350726323876
610,0.9197870357594707
611,0.9197390686607952
612,0.919691171133961
613,0.9196433429774468
614,0.919595583990602
615,0.9195478939736474
616,0.9195002727276675
617,0.9194527200546064
618,0.9194052357572643
619,0.9193578196392889
620,0.9193104715051711
621,0.9192631911602445
622,0.9192159784106763
623,0.919168833063464
624,0.9191217549264293
625,0.9190747438082184
626,0.9190277995182865
627,0.9189809218669096
628,0.9189341106651608
629,0.9188873657249229
630,0.9188406868588738
631,0.9187940738804851
632,0.918747526604015
633,0.9187010448445094
634,0.9186546284177919
635,0.91860827714046
636,0.9185619908298877
637,0.918515769304209
638,0.9184696123823263
639,0.9184235198838989
640,0.9183774916293376
641,0.9183315274398051
642,0.9182856271372108
643,0.9182397905442033
644,0.918194017484169
645,0.9181483077812302
646,0.918102661260236
647,0.9180570777467618
648,0.918011557067104
649,0.9179660990482769
650,0.9179207035180074
651,0.9178753703047351
652,0.9178300992375978
653,0.917784890146439
654,0.9177397428618053
655,0.9176946572149297
656,0.9176496330377378
657,0.9176046701628426
658,0.9175597684235423
659,0.9175149276538078
660,0.9174701476882914
661,0.9174254283623139
662,0.9173807695118666
663,0.9173361709736023
664,0.9172916325848373
665,0.9172471541835414
666,0.9172027356083429
667,0.9171585625203315
668,0.9171144484404599
669,0.9170704556428532
670,0.9170265213730026
671,0.9169826454753857
672,0.9169388277950994
673,0.9168950681778527
674,0.9168513664699703
675,0.916807722518387
676,0.9167641361706452
677,0.9167206072748835
678,0.9166771356798445
679,0.9166337212348666
680,0.9165903637898819
681,0.9165470631954139
682,0.9165038193025715
683,0.9164606319630496
684,0.9164175010291228
685,0.9163744263536429
686,0.916331407790039
687,0.9162884451923102
688,0.9162455384150259
689,0.9162026873133214
690,0.9161598917428971
691,0.9161171515600092
692,0.9160744666214751
693,0.9160318367846654
694,0.9159892619075015
695,0.9159467418484574
696,0.9159042764665454
697,0.91586186562133
698,0.9158195091729109
699,0.915777206981924
700,0.915734958909545
701,0.9156927648174791
702,0.9156506245679589
703,0.9156085380237488
704,0.9155665050481324
705,0.915524525504915
706,0.915482599258425
707,0.9154407261735025
708,0.9153989061155048
709,0.9153571389502959
710,0.9153154245442491
711,0.9152737627642481
712,0.9152321534776742
713,0.915190596552411
714,0.91514909185684
715,0.915107639259841
716,0.9150662386307834
717,0.9150248898395273
718,0.9149835927564255
719,0.914942347252312
720,0.9149011531985057
721,0.9148600104668073
722,0.9148189189294949
723,0.9147778784593233
724,0.9147368889295194
725,0.9146959502137838
726,0.914655062186289
727,0.9146142247216661
728,0.9145734376950162
729,0.9145327009819055
730,0.9144920144583537
731,0.9144513780008421
732,0.9144107914863069
733,0.9143702547921342
734,0.9143297677961663
735,0.9142893303766892
736,0.9142489424124408
737,0.9142086037826015
738,0.9141683143667909
739,0.9141280740450686
740,0.914087882697939
741,0.9140477402063363
742,0.9140076464516272
743,0.9139676013156119
744,0.9139276046805225
745,0.9138876564290181
746,0.9138477564441807
747,0.9138079046095148
748,0.91376810080895
749,0.9137283449268305
750,0.9136886368479209
751,0.9136489764574024
752,0.9136093636408655
753,0.9135697982843141
754,0.9135302802741609
755,0.9134908094972257
756,0.9134513858407336
757,0.9134120091923125
758,0.9133726794399941
759,0.9133333964722067
760,0.913294160177778
761,0.9132549704459326
762,0.9132158271662869
763,0.9131767302288494
764,0.9131376795240213
765,0.9130986749425873
766,0.9130597163757259
767,0.9130208590976108
768,0.9129820474873738
769,0.9129432814377948
770,0.9129045608420336
771,0.912865885593624
772,0.9128272555864746
773,0.9127886707148626
774,0.9127501308734391
775,0.9127116359572243
776,0.9126731858616015
777,0.9126347804823186
778,0.9125964197154903
779,0.9125581034575909
780,0.9125198316054569
781,0.9124816040562801
782,0.9124434207076088
783,0.9124052814573469
784,0.9123671862037545
785,0.9123291348454404
786,0.9122911272813655
787,0.9122531634108365
788,0.9122152431335065
789,0.9121773663493798
790,0.9121395329587966
791,0.9121017428624445
792,0.9120639959613513
793,0.9120262921568824
794,0.9119886313507377
795,0.911951013444959
796,0.9119134383419177
797,0.9118759059443223
798,0.9118384161552094
799,0.9118009688779468
